Number	Name	Profile	Owner	Policy Statement	State	Status	Exempt	Weighting	Active	Additional Information	Additional comments	Attestation	Attestation respondents	Category	Class	Classification	Created	Created Manually	Created by	Description	Domain	Domain Path	Enforcement	Frequency	From configuration check	Key control	Owning group	Profile type	Profile type	Source	Tags	Type	Updated	Updated by	Updates
CTRL0010510	Establish and maintain electronic storage media management procedures.	Robert E. Nolan	Rebeca Brumet	Establish and maintain electronic storage media management procedures.	Monitor	Non Compliant	FALSE	10	TRUE			GRC Attestation	Rebeca Brumet	Records management	Control	Preventive	2016-07-31 16:35:44	FALSE	admin	Establish and maintain electronic storage media management procedures.	global	/			FALSE	FALSE				"827a18e70fd412004e938fbce1050e4e,3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 21:40:14	admin	5
CTRL0010511	Establish and maintain records management procedures used to manage organizational records.	Cloudward Inc	Cathryn Nicolaus	Establish and maintain records management procedures used to manage organizational records.	Monitor	Not Applicable	FALSE	10	TRUE			GRC Attestation	Cathryn Nicolaus	Records management	Control	Preventive	2016-07-31 16:35:44	FALSE	admin	Establish and maintain records management procedures used to manage organizational records.	global	/			FALSE	FALSE				"827a18e70fd412004e938fbce1050e4e,3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:35	admin	4
CTRL0010512	Establish and maintain records management procedures used to manage organizational records.	Robert E. Nolan	Rebeca Brumet	Establish and maintain records management procedures used to manage organizational records.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Rebeca Brumet	Records management	Control	Preventive	2016-07-31 16:35:44	FALSE	admin	Establish and maintain records management procedures used to manage organizational records.	global	/			FALSE	FALSE				"827a18e70fd412004e938fbce1050e4e,3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:37	admin	4
CTRL0010513	Establish and maintain a record classification scheme.	Cloudward Inc	Cathryn Nicolaus	Establish and maintain a record classification scheme.	Monitor	Non Compliant	FALSE	10	TRUE			GRC Attestation	Cathryn Nicolaus	Records management	Control	Preventive	2016-07-31 16:35:45	FALSE	admin	Establish and maintain a record classification scheme.	global	/			FALSE	FALSE				"827a18e70fd412004e938fbce1050e4e,3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:35	admin	4
CTRL0010514	Establish and maintain a record classification scheme.	Robert E. Nolan	Rebeca Brumet	Establish and maintain a record classification scheme.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Rebeca Brumet	Records management	Control	Preventive	2016-07-31 16:35:45	FALSE	admin	Establish and maintain a record classification scheme.	global	/			FALSE	FALSE				"827a18e70fd412004e938fbce1050e4e,3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:37	admin	3
CTRL0010515	Capture the records required by organizational compliance requirements.	Cloudward Inc	Cathryn Nicolaus	Capture the records required by organizational compliance requirements.	Monitor	Compliant	TRUE	10	TRUE			GRC Attestation	Cathryn Nicolaus	Records management	Control	Detective	2016-07-31 16:35:45	FALSE	admin	Capture the records required by organizational compliance requirements.	global	/			FALSE	FALSE				"827a18e70fd412004e938fbce1050e4e,3c81b176cb300200829cf865734c9c96,"		Records Management	2018-01-29 18:20:47	admin	8
CTRL0010516	Capture the records required by organizational compliance requirements.	Robert E. Nolan	Rebeca Brumet	Capture the records required by organizational compliance requirements.	Monitor	Compliant	TRUE	10	TRUE			GRC Attestation	Rebeca Brumet	Records management	Control	Detective	2016-07-31 16:35:45	FALSE	admin	Capture the records required by organizational compliance requirements.	global	/			FALSE	FALSE				"827a18e70fd412004e938fbce1050e4e,3c81b176cb300200829cf865734c9c96,"		Records Management	2018-01-29 18:25:19	admin	7
CTRL0010517	Manage change requests.	Cloudward Inc	Cathryn Nicolaus	Manage change requests.	Review	Compliant	FALSE	10	TRUE			GRC Attestation	Cathryn Nicolaus	Operational management	Control	Preventive	2016-07-31 16:35:45	FALSE	admin	Manage change requests.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-04-12 14:08:57	admin	5
CTRL0010518	Manage change requests.	Robert E. Nolan	Rebeca Brumet	Manage change requests.	Review	Non Compliant	FALSE	10	TRUE			GRC Attestation	Rebeca Brumet	Operational management	Control	Preventive	2016-07-31 16:35:45	FALSE	admin	Manage change requests.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-04-12 14:08:57	admin	5
CTRL0010519	Manage changes.	Cloudward Inc	Cathryn Nicolaus	Manage changes.	Review	Compliant	FALSE	10	TRUE			GRC Attestation	Cathryn Nicolaus	Operational management	Control	Preventive	2016-07-31 16:35:45	FALSE	admin	Manage changes.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-04-12 14:08:57	admin	5
CTRL0010520	Manage changes.	Robert E. Nolan	Rebeca Brumet	Manage changes.	Review	Compliant	FALSE	10	TRUE			GRC Attestation	Rebeca Brumet	Operational management	Control	Preventive	2016-07-31 16:35:45	FALSE	admin	Manage changes.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-04-12 14:08:57	admin	5
CTRL0010521	Update associated documentation after the system configuration has been changed.	Cloudward Inc	Cathryn Nicolaus	Update associated documentation after the system configuration has been changed.	Review	Not Applicable	FALSE	10	TRUE			GRC Attestation	Cathryn Nicolaus	Operational management	Control	Preventive	2016-07-31 16:35:45	FALSE	admin	Update associated documentation after the system configuration has been changed.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Establish/Maintain Documentation	2017-04-12 14:08:57	admin	5
CTRL0010522	Update associated documentation after the system configuration has been changed.	Robert E. Nolan	Rebeca Brumet	Update associated documentation after the system configuration has been changed.	Review	Compliant	FALSE	10	TRUE			GRC Attestation	Rebeca Brumet	Operational management	Control	Preventive	2016-07-31 16:35:45	FALSE	admin	Update associated documentation after the system configuration has been changed.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Establish/Maintain Documentation	2017-04-12 14:08:57	admin	5
CTRL0010523	Approve change requests prior to implementing approved changes.	Cloudward Inc	Cathryn Nicolaus	Approve change requests prior to implementing approved changes.	Review	Non Compliant	FALSE	10	TRUE			GRC Attestation	Cathryn Nicolaus	Operational management	Control	Preventive	2016-07-31 16:35:45	FALSE	admin	Approve change requests prior to implementing approved changes.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-04-12 14:08:57	admin	5
CTRL0010524	Approve change requests prior to implementing approved changes.	Robert E. Nolan	Rebeca Brumet	Approve change requests prior to implementing approved changes.	Review	Not Applicable	FALSE	10	TRUE			GRC Attestation	Rebeca Brumet	Operational management	Control	Preventive	2016-07-31 16:35:45	FALSE	admin	Approve change requests prior to implementing approved changes.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-04-12 14:08:57	admin	5
CTRL0010525	Update the system's backup procedures after an approved change has occurred.	Cloudward Inc	Cathryn Nicolaus	Update the system's backup procedures after an approved change has occurred.	Review	Compliant	FALSE	10	TRUE			GRC Attestation	Cathryn Nicolaus	Operational management	Control	Preventive	2016-07-31 16:35:45	FALSE	admin	Update the system's backup procedures after an approved change has occurred.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Data and Information Management	2017-04-12 14:08:57	admin	5
CTRL0010526	Update the system's backup procedures after an approved change has occurred.	Robert E. Nolan	Rebeca Brumet	Update the system's backup procedures after an approved change has occurred.	Review	Non Compliant	FALSE	10	TRUE			GRC Attestation	Rebeca Brumet	Operational management	Control	Preventive	2016-07-31 16:35:45	FALSE	admin	Update the system's backup procedures after an approved change has occurred.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Data and Information Management	2017-04-12 14:08:57	admin	6
CTRL0010527	Establish and maintain a change control program.	Cloudward Inc	Cathryn Nicolaus	Establish and maintain a change control program.	Review	Compliant	FALSE	10	TRUE			GRC Attestation	Cathryn Nicolaus	Operational management	Control	Preventive	2016-07-31 16:35:45	FALSE	admin	Establish and maintain a change control program.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Establish/Maintain Documentation	2017-04-12 14:08:57	admin	5
CTRL0010528	Establish and maintain a change control program.	Robert E. Nolan	Rebeca Brumet	Establish and maintain a change control program.	Review	Compliant	FALSE	10	TRUE			GRC Attestation	Rebeca Brumet	Operational management	Control	Preventive	2016-07-31 16:35:45	FALSE	admin	Establish and maintain a change control program.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Establish/Maintain Documentation	2017-04-12 14:08:57	admin	6
CTRL0010529	Establish and maintain a patch management program.	Cloudward Inc	Cathryn Nicolaus	Establish and maintain a patch management program.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Cathryn Nicolaus	Operational management	Control	Preventive	2016-07-31 16:35:45	FALSE	admin	Establish and maintain a patch management program.	global	/			FALSE	FALSE						Process or Activity	2017-02-28 12:17:12	admin	3
CTRL0010530	Establish and maintain a patch management program.	Robert E. Nolan	Rebeca Brumet	Establish and maintain a patch management program.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Rebeca Brumet	Operational management	Control	Preventive	2016-07-31 16:35:45	FALSE	admin	Establish and maintain a patch management program.	global	/			FALSE	FALSE						Process or Activity	2017-02-28 12:17:08	admin	5
CTRL0010531	Establish and maintain emergency change procedures.	Cloudward Inc	Cathryn Nicolaus	Establish and maintain emergency change procedures.	Monitor	Non Compliant	FALSE	10	TRUE			GRC Attestation	Cathryn Nicolaus	Operational management	Control	Preventive	2016-07-31 16:35:45	FALSE	admin	Establish and maintain emergency change procedures.	global	/			FALSE	FALSE						Establish/Maintain Documentation	2017-02-28 12:17:16	admin	4
CTRL0010532	Establish and maintain emergency change procedures.	Robert E. Nolan	Rebeca Brumet	Establish and maintain emergency change procedures.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Rebeca Brumet	Operational management	Control	Preventive	2016-07-31 16:35:45	FALSE	admin	Establish and maintain emergency change procedures.	global	/			FALSE	FALSE						Establish/Maintain Documentation	2017-02-28 12:17:18	admin	4
CTRL0010533	Establish and maintain a software release policy.	Cloudward Inc	Cathryn Nicolaus	Establish and maintain a software release policy.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Cathryn Nicolaus	Operational management	Control	Preventive	2016-07-31 16:35:46	FALSE	admin	Establish and maintain a software release policy.	global	/			FALSE	FALSE						Establish/Maintain Documentation	2017-02-28 12:17:20	admin	4
CTRL0010534	Establish and maintain a software release policy.	Robert E. Nolan	Rebeca Brumet	Establish and maintain a software release policy.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Rebeca Brumet	Operational management	Control	Preventive	2016-07-31 16:35:46	FALSE	admin	Establish and maintain a software release policy.	global	/			FALSE	FALSE						Establish/Maintain Documentation	2017-02-28 12:17:20	admin	5
CTRL0010535	Implement approved changes.	Cloudward Inc	Cathryn Nicolaus	Implement approved changes.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Cathryn Nicolaus	Operational management	Control	Preventive	2016-07-31 16:35:46	FALSE	admin	Implement approved changes.	global	/			FALSE	FALSE						Configuration	2017-02-28 12:17:25	admin	4
CTRL0010536	Implement approved changes.	Robert E. Nolan	Rebeca Brumet	Implement approved changes.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Rebeca Brumet	Operational management	Control	Preventive	2016-07-31 16:35:46	FALSE	admin	Implement approved changes.	global	/			FALSE	FALSE						Configuration	2017-02-28 12:17:26	admin	5
CTRL0010537	Perform risk assessments prior to approving change requests.	Cloudward Inc	Cathryn Nicolaus	Perform risk assessments prior to approving change requests.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Cathryn Nicolaus	Operational management	Control	Preventive	2016-07-31 16:35:46	FALSE	admin	Perform risk assessments prior to approving change requests.	global	/			FALSE	FALSE						Testing	2017-02-28 12:17:29	admin	4
